artist_id	artist_name	genres
2729	Passion Pit	Madrigal|Emo|Pop|Acoustic guitar|Madrigal|Cuban Hip Hop Latin Electronic|Jesus|Emo violence|Chiptune|Sonata form|Plena|Neo-klezmer|Power electronics|New wave of new wave|Grindcore|Breakbeat hardcore|Psychedelic rock|Japanese Pop|Seven-string guitar|Adult album alternative|Madrigal|Indian folk|Raï|Jam rock|Doo-wop|Music of Montenegro|Melodic hardcore|Acid rock|Mambo|Grime|Mizik rasin|Vocal Improvisation|Synthpop|Nu metal|Psychedelic trance|Crunk|Space rock|Indian folk
2730	Editors	Acoustic guitar|Madrigal|Neo-klezmer|Madrigal|Neo-klezmer|Nigun|Metallic Doom Rock|Doo-wop|Sacred|Kosmische Musik|Pambiche
2731	Fever Ray	Psychedelic rock|Doo-wop|Deathrock|Pop|Power metal|Metallic Doom Rock|Breakbeat hardcore
2732	Tori Amos	Pop|Emo|Power electronics|Adani|Punk rock|Emo violence|Psychedelic rock|Adult album alternative|Classic rock|Indian folk|Melodic hardcore|Metallic Doom Rock|Jam rock|Acid rock|Psychedelic trance|Japanese Pop|Trance
2733	Metric	Grindcore|Music of Montenegro|Psychedelic rock|Emo|Trance|Breakbeat hardcore|Melodic hardcore|Grindcore|Doo-wop|Kirana Gharana|Bluegrass|Two Tone Ska|Mozarabic chant|Power electronics|Indian folk|Indian folk|Plena
2734	The Golden Filter	Pop|Music of Montenegro|Grindcore|Psychedelic rock|Metallic Doom Rock|Mozarabic chant|Music of Rostov|Classical Piano|Virtual band|Gospel|Grunk|Doo-wop|Acid rock|Mambo|Melodic hardcore|Educational|Saeta|Grunge|Salsa|Ramkbach|Horror film score|Sacred|Alternative dance|Jug band|Polkacore|Acid rock|Neo-classical metal
2735	Frank Black	Grindcore|Emo|Grebo|Power electronics|Breakbeat hardcore|Psychedelic rock|Urban jazz|Salsa erotica|Grindcore|Jam rock|Indian folk|Music of Montenegro|Video game|Computer Rock|Music of Rostov
2736	Blumfeld	Gospel|Metallic Doom Rock|Progressive rock|Technical death metal|Psychedelic rock|Emo|Jam rock|Sacred|Grindcore|Acid rock|Technical death metal|Intelligent drum and bass|Power noise
2737	Arab Strap	Music of Montenegro|Psychedelic rock|Pop|Neo-classical metal|Grindcore|Metallic Doom Rock|Melodic hardcore|Folk rock|Computer Rock|Japanese Pop|Synthpop|Belgian hip hop|Jug band|Southern rock|Nu metal|Gospel|Acid rock|Glam rock|Minimal techno|Sacred|Doo-wop|Noise rock|Grime|Music of Montenegro|Acid rock|Dixieland|French classical|Mento
2738	Saskia en Serge	Pop|Emo|Breakbeat hardcore|Adult album alternative|Punk rock|Psychedelic rock|Indian folk|Grindcore|Gospel
2739	Stefan Schill	Electronic art|Madrigal|Madrigal|Soul, Pop, RnB, Gospel, Hip Hop|Psychedelic rock|Acoustic guitar|Reggae|Shoegazing|Grindcore|Virtual band|Music of Montenegro|UK hardcore|UK hardcore|No Wave|Guajira|punk
2740	Blaudzun	Emo violence|Pop|Oi!|Emo|Classic rock|Emo violence|Adani|Indian folk|Power electronics|Blues ballad|Jam rock|Emo violence
2741	Fay Lovsky	Pop|Gospel|Metallic Doom Rock|Progressive rock|Christian soft rock|Indian folk|Jam rock|Grindcore|Funk metal|Trance|Technical death metal|Sacred|Power electronics|Japanese Pop|Nu metal|Acid rock
2742	Dazzled Kid	Emo|Gospel|Metallic Doom Rock|Technical death metal|Music of Rostov|Jam rock|Emo violence|Power noise|Japanese Pop|G-funk|Virtual band|Post-punk|Breakbeat hardcore|Acid rock|Bozlak|Electronic art|Classic rock|Hardcore techno|Ambient|Music of Wyoming|Emo|Trallalero|Perico ripiao|Trallalero
2743	Frank Boeijen	Mambo|Music of Montenegro|Grindcore|Metallic Doom Rock|Japanese Pop|Psychedelic rock|Sacred|Mento|Synthpop|Gospel|Melodic hardcore|Neo-classical metal|Folk rock|Nu metal|Post-punk|Jug band|Glam rock|G-funk|Classic rock|Acid rock|Synthpop|Power electronics|Alternative rock|Indian folk|Clownstep|Bozlak|Psychedelic trance|Grunk|Black metal
2744	Miss Montreal	Pop|Breakbeat hardcore|Psychedelic rock|Folk rock|Music of Montenegro|Grime|Virtual band|Mozarabic chant|Adult album alternative|Emo|Acid rock|Music of Rostov|Chicken scratch|Metallic Doom Rock|Space rock|Bluegrass|Salsa|Acid rock|Sacred|Post-punk|Educational|Danish hip hop|Freak folk|Punk rock|Bozlak|Son Huasteco|Folk rock|Oi!|Music of Montenegro|Chicken scratch|Saeta|Industrial|Grunge|Milonga|Acid rock
2745	Waylon	Grime|Music of Montenegro|Pop|Contemporary Folk|Grindcore|Acid rock|Two Tone Ska|G-funk|Old school hip hop|Video game|Mizik rasin|Acid techno|Melodic hardcore|Classic rock|Mozarabic chant|Punk blues|Metallic Doom Rock|Breakbeat hardcore|Downbeat|Perico ripiao
2746	Ewert and the Two Dragons	Doo-wop|Filmi|Visual Kei|Hard trance|Techno|Electronic opera|Salsa|Viking metal|Carnatic|Trip hop|Music of Rostov|Pung cholom|Virtual band|Punk blues|Punta rock|Trop Rock|Trop Rock
2747	The Future's Dust	Music of Montenegro|Bozlak|Sacred|Punjabi Dances|Metallic Doom Rock|Punk blues|Psychedelic rock|Bluegrass|Neo-classical metal|Pop|Kadans|Classic rock|Ppongtchak|Alternative rock|Old school hip hop|String|Alternative rock|Music of Montenegro
2748	Owl City	Psychedelic rock|Bluegrass|Madrigal|Electronic opera|Madrigal|Reggae|Music of Montenegro|Electronic art|Acoustic guitar|Neo-classical metal|Soul, Pop, RnB, Gospel, Hip Hop|Power trio|Tech House|Madrigal|Doo-wop|Power trio|Metallic Doom Rock
2749	Valerie June	Pop|Breakbeat hardcore|Emo|Psychedelic rock|Music of Rostov|Grime|Acid rock|Ghetto Rock|Jam rock|Mozarabic chant|Doo-wop|Sacred
2750	Black Francis	Grindcore|Music of Montenegro|Classic rock|G-funk|Emo violence|Grime|Alternative rock|Psychedelic rock|Black metal|Synthpunk|Grunk|Melodic hardcore|Metallic Doom Rock|Beard punk|Breakbeat hardcore|Emo violence|Old school hip hop|Alternative dance|Electro|Alternative rock|Emo
2751	Okkervil River	Pop|Metallic Doom Rock|Sacred|G-funk|Gospel|Bozlak|Post-punk|Alternative rock|Grindcore|Classic rock|Psychedelic rock|Bluegrass|Punk blues|Music of Montenegro|Breakbeat hardcore|Doo-wop|Emo|Progressive rock|Neo-classical metal
2752	Tommi Liimatta	Deathrock|Mambo|Psychedelic rock|Doo-wop|Deathrock|Electronic opera|Salsa|Danzón|Melodic hardcore|Christian alternative rock|Metallic Doom Rock|Pop|Power metal|Glam rock|Deathrock|Power trio|Danzón|Music of Andalusia|Visual Kei|Trip hop|Heavy metal|Grindcore|Sacred|Jug band|Glam rock
2754	Clap Your Hands Say Yeah	Bluegrass|Metallic Doom Rock|Psychedelic rock|Sacred|Neo-classical metal|Music of Montenegro|Soul, Pop, RnB, Gospel, Hip Hop|UK hardcore|Doo-wop|Saeta|Virtual band|Glam metal|UK hardcore|Old school hip hop|Classic rock|Punk blues|Pop|Gospel|Acid techno|British Invasion|Deathrock|punk
2755	Final Fantasy	Virtual band|Riot Grrrl|Freak folk|Freak folk|Adult album alternative|Freak folk|Doo-wop|Japanese Pop|Neo-classical metal|Sainaimu
2756	Wouter Hamel	Computer Rock|Alternative dance|Downbeat|Grunk|Music of Khakassia|Belgian hip hop|Psychedelic rock|Old school hip hop|Punk blues
2757	Midlake	Electronic art|Reggae|Soul, Pop, RnB, Gospel, Hip Hop|Music of Montenegro|Classic rock|Neo-classical metal|Grindcore|European industrial metal|Psychedelic rock|Pop
2758	Queens of the Stone Age	Pop|Gospel|Metallic Doom Rock|Sacred|Grindcore|Adult album alternative|Post-punk|Punk rock|Roots reggae|Alternative rock|Psychedelic rock|Bozlak|G-funk|Emo|Oi!|Neo-Medieval|Classic rock|Punk blues|Electronic art|Emo violence|Music of Montenegro
2759	Kinderliedjes	Grindcore|Pop|Doo-wop|Mozarabic chant|Music of Rostov|Psychedelic rock|Urban jazz|Metallic Doom Rock|Punk rock|Grime|Adult album alternative|Virtual band|Alternative dance|Melodic hardcore|Acid rock|Salsa|Grunge|Gospel|Mambo|Milonga|Afro-Caribbean
2760	Kajem	Contemporary Folk|Metallic Doom Rock|Music of Montenegro|Pop|Psychedelic rock|G-funk|Gospel|Micronesian|Rapcore|Sacred|Alternative rock|Acid rock|Grindcore|Beard punk|Neo-classical metal|Punk blues|Bozlak|Speed metal|Doo-wop|Mambo|Post-punk|Jug band|Grime|Acid rock
2762	Michael Bublé	Grindcore|Emo|Trance|Emo violence|Psychedelic rock|Mozarabic chant|Acid rock|Grindcore|Breakbeat hardcore|Melodic hardcore|Power electronics|Ghetto Rock|Rockabilly|Indian folk|Plena
2763	Stromae	Doo-wop|Deathrock|Deathrock|Psychedelic rock|Metallic Doom Rock|Pop|Salsa|Synthpop|Freak folk|Power metal|Electronic art|Deathrock|Grindcore|Breakbeat hardcore|Electronic opera|Modal jazz|Galician gaita|Music of Limousin|Sound collage
2764	Patrick Lehman	Doo-wop|Clownstep|Metallic Doom Rock|Salsa|Post-punk|Pop|Industrial|Kusemai|Psychedelic rock|Danzón|Punk blues|Gospel|Visual Kei|Virtual band|Deathrock|Japanese Pop|Grunge|Salegy|Electronic opera|Music of Montenegro|Danzón|Deathrock|Mambo
2765	Chris Haines	G-funk|Sacred|String|Metallic Doom Rock|Black metal|Alternative rock|Modal jazz|Bozlak|Punjabi Dances|Post-punk|Pop|Virtual band|Gospel|Música Popular Brasileira|Murder|Lewoz|Jazz|Bass-Pop|Psychedelic rock|Noise rock|Alternative rock|Madrigal|Doo-wop|Neo-classical metal|Folk rock|Alternative rock|Trad|Standards|Ambient Dub|Music of Montenegro|Space age pop
2766	Moss	Bluegrass|Tientos|Beleganjur|Electronic art|Ramkbach|Kirana Gharana|Psychedelic rock|Applecore|Mizik rasin|Two Tone Ska|Microhouse|Old school hip hop|British Invasion|Mod Revival|Soul, Pop, RnB, Gospel, Hip Hop|Grime|Southern rock|Prison Song|Grindcore|Punk blues
2767	Thom Yorke	Music of Montenegro|Bozlak|Neo-classical metal|Grindcore|Alternative rock|Pop|Psychedelic rock|Sacred|Alternative rock|Metallic Doom Rock|Music of Montenegro|Third-wave of ska|Beleganjur|Classic rock|Computer Rock|Trad|Bluebeat|Bluegrass|Music of Montenegro|Third-wave of ska
2768	Grizzly Bear	Grindcore|Music of Montenegro|Trance|Space rock|Metallic Doom Rock|Sacred|Virtual band|Mozarabic chant|Japanese Pop|Gospel|Adult album alternative|Guaguancó|Educational|Psychedelic rock|Punk rock|G-funk|Freak folk|Emo|Breakbeat hardcore|Synthpop|Space rock|Neo-classical metal|Power electronics|Post-punk|Nigun|Space rock|Mambo|Nu metal|Acid rock|Classic rock
2769	The Cool Quest	Pop|Music of Montenegro|Psychedelic rock|Metallic Doom Rock|G-funk|Acid rock|Adult album alternative|Power electronics|Sacred|Bozlak|Melodic hardcore|Grime|Indian folk|Glam rock|Punk rock|Virtual band|Gospel|Classic rock|Computer Rock|Old school hip hop|Ragga
2770	Garage Hymnal	Christian rock|New Wave|Jam rock|Doo-wop|Hardcore techno|New Wave|Metallic Doom Rock|Gothic rock|Seven-string guitar|Electronic|Japanese Pop|Symphonic black metal|Salsa|Emo|Grindcore|Pop|Gospel|Breakbeat|New Wave|Operatic pop
2771	Four Tet	Pop|Psychedelic rock|Music of Montenegro|Metallic Doom Rock|Black metal|Acid rock|G-funk|Alternative rock|Gospel|Bozlak|Grindcore|Synthpunk|Emo violence|Classic rock|Acid rock|Sacred|Grime|Grunk|Bluegrass|Electronic opera|Old school hip hop
2772	Russ Chimes	Acoustic guitar|Madrigal|Madrigal|Soul, Pop, RnB, Gospel, Hip Hop|Psychedelic rock|Chiptune|Bluegrass|Pop|Electronic opera|Raï
2773	Keenhouse	Doo-wop|Visual Kei|Danzón|Salsa|Catch|Skate rock|Catch|Christian alternative rock|Mambo|Deathrock|Trip hop|Novelty song|Psychedelic rock|Alternative dance|Grunge|Electronic opera|Ramkbach|Adult album alternative|Deathrock
2774	Dvas	Japanese Pop|Slovenian-style polka|Brukdown|Nu metal|Minimal techno|Seven-string guitar|Breakbeat|Slovenian-style polka|Popular|Pop|Slovenian-style polka|Nu metal|Nortec|Jam rock|Brukdown|Sacred|Gospel|Disc jockey|Melodic death metal|Popular|Brukdown
2775	Anoraak	Virtual band|Sacred|Music of Montenegro|Música Popular Brasileira|Bozlak|Punjabi Dances|Murder|Sam|Clownstep|Post-punk|Ambient Dub|Psychedelic rock|Alternative dance|Melodic hardcore|Son Huasteco|Free improvisation|Alternative rock|Bluebeat|Opera|Bocet|Baggy|Sound collage
2776	College	Virtual band|Modal jazz|Deathrash|Oriental metal|Jam rock|Chicago soul|Aggrotech|Tango|Dub|Tech House|Extreme metal|Grunge|Melodic death metal|Christian punk|Christian entertainment industry|Neofolk|Modal jazz|Industrial|Deathrash|Brown-eyed soul
2777	The New London Chorale	Sacred|Post-punk|Christian hip hop|Pop|Metallic Doom Rock|Melodic death metal|Japanese Pop|Neotraditional country|Clownstep|Synthpop|Rapso|Gospel|Industrial|Virtual band|Electronic opera|Shibuya-kei|Avant-garde jazz|Shibuya-kei|Modal jazz|Mambo|Psychedelic rock|Música Popular Brasileira|Guaguancó|Seven-string guitar|Nu metal|G-funk|Adult album alternative|Modal jazz|Grindcore|Doo-wop|Alternative dance|Music of Montenegro|Mozarabic chant
2778	Passenger	Music of Montenegro|Virtual band|Pop|Metallic Doom Rock|Neo-classical metal|G-funk|Sacred|Freak folk|Emo violence|Educational|Gospel|Toasting|Grindcore|String|Computer Rock|Alternative rock|Circus Tribute|Post-punk|Freak folk|Mozarabic chant
2779	Lucy Rose	Grunk|Christian|Doo-wop|Alternative dance|Trip hop|Merengue Tipico
2780	Dr. John	Deathrock|Power metal|Psychedelic rock|Deathrock|Doo-wop|Pop|Synthpop|Melodic hardcore|Metallic Doom Rock|Danzón|Sacred|Glam rock
2781	Scott Walker	Freak folk|Islamic|Classical Piano|G-funk|Twee pop|Plainsong|Neo-classical metal|Breakbeat hardcore|Alternative rock|Kirana Gharana|Pop|Polkacore|Big band|Freak folk|African hip hop|Madrigal|Psychedelic rock|Alternative dance|Freak folk|Céilidh
2782	Bat for Lashes	Glam metal|Sacred|Metallic Doom Rock|Clownstep|Psychedelic rock|Pop|Gospel|Post-punk|Melodic hardcore|Glam rock|G-funk|Jug band|College rock|Music of Montenegro|Acid rock|Glam metal|Glam rock|Punk blues|Clownstep|Bozlak|Alternative rock|Doo-wop|Acid techno|Grime|Glam metal|College rock
2783	Imatran Voima	Hardcore techno|Pop|Metallic Doom Rock|Jam rock|New Wave|Emo|Virtual band|Educational|Breakbeat hardcore|New Wave|Grindcore
2784	Red House Painters	Visual Kei|Salsa|Virtual band|Guaguancó|Sacred|Pop-rap|Electroclash|Deathrock|Electronic opera|Metallic Doom Rock|Ecossaise|Música Popular Brasileira|Art rock|Danzón|Art rock|Kusemai|Art rock|Mambo|Adult album alternative|Deathrock|Japanese Pop|Skate punk|Jing ping|Disc jockey
2785	Tindersticks	Doo-wop|Acid techno|Speed metal|Salsa|Punk blues|Metallic Doom Rock|Madrigal|Virtual band|Grunge|Melodic hardcore|Madrigal|Pop|Acoustic guitar|Sacred|Visual Kei|Speed metal
2786	Element of Crime	Glam metal|Post-punk|Metallic Doom Rock|Pop|Adult album alternative|Gospel|Clownstep|Neo-Medieval|Maroon|Virtual band|Punk rock|Psychedelic rock|Milonga|Progressive Electro|Educational|Modal jazz|Doo-wop|Mozarabic chant|Avant-garde jazz|Music of Montenegro|Breakbeat hardcore|Salsa|G-funk|Grunge|Synthpop|Guaguancó|Punk blues|Speed metal|Alternative dance|Mambo|Glam rock|Modal jazz|Japanese Pop|Industrial|Son Huasteco|Neo-Medieval|Grindcore|String|Madrigal|Neo-classical metal|Folk rock|Freak folk|Music of Rostov|Technoid
2787	Grandaddy	Sacred|Pop|Post-punk|Metallic Doom Rock|Glam rock|Virtual band|Doo-wop|Breakbeat hardcore|Melodic hardcore|Melodic death metal|Salsa|Technical death metal|Shahin and Sepehr|Educational|Music of Rostov|Hardcore techno|Industrial|Synthpop|Jam rock|Modal jazz|Visual Kei|Adult album alternative|Speed metal|Clownstep|Modal jazz|Rapso|Grindcore|Japanese Pop|Grunge|Emo|Salegy|Glam rock|Avant-garde jazz
2788	The Notorious B.I.G.	Breakbeat hardcore|Pop|Metallic Doom Rock|Music of Rostov|Sacred|Gospel|Psychedelic rock|Post-punk|Acid rock|Mozarabic chant
2789	Kaiser Chiefs	Post-punk|Clownstep|Metallic Doom Rock|Pop|Psychedelic rock|Gospel|Virtual band|Motorik|Motorik|Show tune|Doo-wop|Minimal techno|Motorik|G-funk
2790	King of the world	Post-punk|Avant-garde jazz|Sacred|Pop|Guaguancó|Educational|Metallic Doom Rock|Gospel|Maroon|Melodic death metal|Clownstep|Christian hip hop|Mozarabic chant|Seven-string guitar|Breakbeat hardcore|Synthpop|Freak folk|Japanese Pop|Industrial|Synthpop|Freak folk|Oriental metal|Neotraditional country|Neo-classical metal|Grunge|Modal jazz|Computer Rock|Classic rock|Minimal techno|Adult album alternative|Music of Rostov|Freak folk|Modal jazz|Rare groove|Modal jazz|Punk rock|French classical|Gothic metal|Music of Montenegro|Melodic death metal
2791	The Doobie Brothers	Sacred|Bozlak|Punjabi Dances|Post-punk|Alternative rock|Alternative rock|Psychedelic rock|Pop|Clownstep|Music of Montenegro|Melodic hardcore
2792	Propagandhi	Music of Montenegro|Alternative rock|Alternative rock|Pop|Bozlak|Sacred|Melodic hardcore|String|Classic rock|Music of Montenegro|Grindcore|Metallic Doom Rock|Breakbeat hardcore|Punk blues|Pshico metal|Black metal|Gospel|Trad|Classical Piano|Adult album alternative|Alternative rock|Music of Montenegro
2793	Leftöver Crack	Grindcore|Pop|Music of Montenegro|Mozarabic chant|Urban jazz|Psychedelic rock|Music of Rostov|Melodic hardcore|Ghetto Rock|Christian alternative rock|Grime|Punk blues|Bluegrass|Electronic opera|Old school hip hop|Pop|Deathrock|Alternative rock|French classical|Indian folk|Afro-juju
2794	Power Francers	Bozlak|Metallic Doom Rock|G-funk|Pop|Punk blues|Psychedelic rock|Post-punk|Acid rock|Beleganjur|Music of Montenegro
2795	Message To Bears	Breakbeat hardcore|Pop|Emo|Music of Rostov|Mozarabic chant|Urban jazz|Grime|Psychedelic rock|Acid rock|Ghetto Rock|Alternative rock
2796	Hillsong United	Doo-wop|Sacred|Kusemai|Clownstep|Music of Montenegro|Salsa|Virtual band|Psychedelic rock|Danzón|Metallic Doom Rock|Post-punk|Sam|Deathrock|Barbershop|G-funk|Visual Kei|Deathrock
2797	Bluetree	Post-punk|Metallic Doom Rock|Clownstep|Pop|Psychedelic rock|Gospel|Merengue Tipico|Progressive Electro|Doo-wop|Glam rock|Punk blues|Folk rock|Melodic hardcore|Glam metal|Show tune|Grindcore|Salsa|G-funk|Modal jazz|Music of Montenegro|Synthpop|Grunk|Madrigal|Neo-classical metal|Noise rock|Bluegrass|Acoustic guitar|Emo|Breakbeat hardcore|Mambo|Classical Piano|String|Trip hop|Post-punk|Murder
2798	Rezső Seress	Post-punk|G-funk|Metallic Doom Rock|Alternative rock|Bozlak
2799	MF DOOM	Pop|Music of Montenegro|Grindcore|Acid rock|Psychedelic rock|Dub poetry|Doo-wop|Virtual band|Grime|Mozarabic chant|Breakbeat hardcore
2800	Ol' Dirty Bastard	West Coast hip hop|Detroit techno|Virtual band|Modal jazz|Grunge|Jam rock|Alternative dance|Adult album alternative|Punk rock|Freak folk|Pop|Deathrash|Educational|Black gospel|Guaguancó|Metallic Doom Rock|Black metal|Music of Rostov|Blues-rock
2801	Die Sterne	Deathrock|Skate rock|Psychedelic rock|Christian alternative rock|Danzón|Deathrock|Salsa|Sacred|Electronic opera|Skate rock|Visual Kei|Novelty song|Danzón|Deathrock|Danzón|Kusemai|Glam metal|Novelty song|Punk blues|Clownstep|Downbeat|Mambo|Power trio|Power metal|Choral|Finnish hip hop
2802	The Primitives	Doo-wop|Adult album alternative|Techno|Indie rock|Salsa|Trip hop|New Romantic|Electronic opera|Virtual band|Visual Kei|Grunge|Christian rock|Pop|Viking metal|Metallic Doom Rock|Punk blues|Music of Rostov
2803	The Museum	Modal jazz|Deathrock|Psychedelic rock|Deathrock|Virtual band|Power metal|Mozarabic chant|Pop|Modal jazz|Metallic Doom Rock|Grunge|Doo-wop|Saeta|Breakbeat hardcore|Neo-classical metal|Educational|Sacred|Synthpop|Progressive Electro|Melodic hardcore|Music of Rostov|Gospel|Glam rock|Freak folk|Salsa|Post-punk|Glam metal|Grindcore|British Invasion|Deathrock
2804	Beach Fossils	Pop|Music of Montenegro|Grime|Emo|Black metal|Alternative hip hop|Power electronics|Oi!|Emo violence|Synthpunk|G-funk|Classic rock|Indian folk|Gamelan Siteran|Psychedelic rock|Electro|Acid rock|Acid rock|Alternative rock
2805	Cloud Nothings	Gospel|Metallic Doom Rock|Post-punk|Synthpop|Pop|Virtual band|Sacred|Educational|Punk rock|Black metal|Adult album alternative|Jazz|Neo-Medieval
2806	Michael Prins	Música Popular Brasileira|Post-punk|Japanese Pop|Sacred|Pop|Nu metal|Avant-garde jazz|Psychedelic trance|Gospel|Synthpop|Blue-eyed soul|Metallic Doom Rock|Symphonic|Virtual band|Freeform hardcore|G-funk|Clownstep|Rapso|Psychedelic rock|Breakbeat hardcore|Mambo|String|Synthpop|Alternative rock|Murder|Power electronics|Indian folk|Melodic death metal|Art punk
2807	Hooverphonic	Gospel|Metallic Doom Rock|Sacred|Emo|Post-punk|Melodic death metal|Soul jazz|Synthpop|Nu metal|Japanese Pop|Psychedelic trance|Emo violence|Technical death metal|Progressive rock|Seven-string guitar|Acid rock|Acid rock
2808	Tocotronic	Doo-wop|Alternative dance|Deathrock|Horror film score|Deathrock|Psychedelic rock|Neo-classical metal|Salsa|Ramkbach|Grunge|Visual Kei|Punk blues|Mambo|Pop|Metallic Doom Rock|British Invasion|Grindcore|Breakbeat hardcore|Computer Rock|The National Philharmonic Orchestra|Acid rock|Music of Rostov|Tientos|Film soundtrack|Hip Hop
2809	Thomas Belhom	Alternative dance|Pop|Belgian hip hop|Music of Rostov|Mozarabic chant|Psychedelic rock|Grindcore|Computer Rock|Grime|Acid rock|Renaissance|Deathrock|Doo-wop|Virtual band|Music of Montenegro|Melodic hardcore|The National Philharmonic Orchestra|Punk rock|Power metal|Saeta|Breakbeat hardcore
