user_id	country	age	gender	playcount	registered_unixtime
2760978	UK	22	m	11165	1127565388
2761038	UK	22	m	206019	1127567460
2761118	BR	-1	n	22007	1127570033
2761119	NO	23	m	24279	1127570040
2761129	DE	24	m	142735	1127570373
2761514	US	20	f	78405	1127581192
2761764	BR	24	m	48414	1127596841
2762107	US	25	f	91213	1127613025
2762285	RU	25	f	36375	1127619127
2762863	BY	27	m	44786	1127643389
2762867	VA	20	m	90361	1127643604
2763183	BR	31	m	5065	1127660394
2763552	RS	27	m	23247	1127675760
2763660	SE	30	m	47492	1127679151
2763751	BE	39	m	213031	1127682175
2763800	BG	24	m	51441	1127683926
2764146	US	28	m	32722	1127698522
2764310	NO	-1	m	8835	1127705970
2764756	PL	27	m	62440	1127738341
2765086	UK	-1	n	46577	1127753240
2765181	FI	24	m	83300	1127756456
2765325	US	33	m	66480	1127760453
2765347	US	26	f	65698	1127761183
2765565	SE	22	f	7574	1127767251
2766072	US	26	m	37921	1127779537
2767377	DE	25	f	21752	1127826005
2767623	CH	20	m	41069	1127831999
2767736	DE	24	m	19207	1127834327
2768044	MW	22	f	39414	1127840762
2768081	RU	27	m	54490	1127841370
2768394	US	25	m	32923	1127847925
2768964	UK	29	m	25167	1127859561
2769110	RU	29	m	73341	1127862930
2769208	US	28	m	1356	1127866079
2769761	AU	40	m	230177	1127883552
2769987	DE	34	m	63446	1127893596
2770591	FI	28	m	1503	1127914352
2770854	DE	-1	m	65144	1127921273
2771249	SE	27	n	214181	1127929544
2771298	FI	25	f	8642	1127930618
2771373	NO	27	n	32743	1127932008
2771935	DE	41	m	3868	1127943334
2772267	US	32	n	92121	1127951566
2772492	US	27	m	101038	1127958871
2772841	US	-1	m	144083	1127972568
2772845	US	26	m	50782	1127972814
2773108	KR	35	m	2758	1127985432
2773115	DK	-1	m	42293	1127985732
2773174	NO	29	m	27048	1127988057
2773439	DE	32	n	85507	1127997677
2773629	FI	26	m	119386	1128002634
2774150	BR	23	m	65713	1128014723
2774324	AU	24	f	111023	1128018525
2774772	NL	33	m	26573	1128027493
2774812	RU	-1	m	47478	1128028306
2776072	PL	37	m	80091	1128070980
2776164	NL	24	m	95019	1128074965
2776341	AU	-1	m	25657	1128081569
2776813	US	34	f	30330	1128094036
2776835	NO	22	m	41905	1128094712
2777105	DE	29	m	33994	1128100820
2777424	UK	39	m	13993	1128108024
2777558	PL	25	f	43533	1128110411
2777559	US	24	m	129726	1128110442
2777664	ES	29	m	31341	1128112713
2778524	US	26		6528	1128138694
2778653	NO	34	m	23347	1128158119
2778746	DE	20	m	40796	1128161984
2778940	NO	40	m	34279	1128169606
2778960	PL	27	m	35336	1128170189
2778972	AU	27	m	104322	1128170554
2779087	AT	26	m	17197	1128174312
2779116	US	34	f	22994	1128175168
2779317	FI	24	f	24715	1128180564
2779431	UK	21	f	39297	1128183288
2779910	BG	25	m	30186	1128193996
2780869	FI	30	m	48783	1128218620
2780932	AU	34	m	45781	1128220825
2781003	US	27	m	13084	1128223435
2781190	US	21	f	48116	1128230654
2781332	CA	24	f	96745	1128236343
2781474		-1	n	932	1128242268
2781782		-1	n	1622	1128253512
2781926	SE	23	f	85277	1128257212
2782186	BG	23	m	117801	1128264719
2782768	UK	22	f	39361	1128277579
2782850	DE	28	m	23348	1128279157
2783461	TR	30	m	15040	1128291106
2783856	US	-1	m	17129	1128301008
2784865	AQ	-1	n	73887	1128337861
2785980	HU	24	m	47146	1128367820
2786172	FI	24	f	298278	1128371656
2786249	NO	34	m	12465	1128372767
2786423	PT	31	f	1186	1128376100
2786430	FR	-1	m	8384	1128376371
2786524	FR	44	m	55945	1128378589
2787461	RU	28	m	25990	1128408394
2787521	RU	26	m	256	1128411737
2788120	NO	23	f	24890	1128437000
2788237	DE	-1	m	15375	1128439886
2788303	US	-1	n	25934	1128441182
2788394	DK	53	m	7845	1128443252
2788426	LV	21	m	31100	1128443913
2788834	US	23	m	134729	1128453294
2789293	UK	27	m	49597	1128462158
2789787	US	-1	m	661	1128474999
2790162	US	-1	f	17448	1128486313
2790266	BR	29	m	26601	1128489892
2790267	US	33	m	5732	1128489978
2790415	US	25	m	84910	1128497425
2790578	UK	27	m	132762	1128505126
2791598	UK	31	m	46678	1128531335
2792114	US	34	m	75774	1128541101
2792688		-1	n	895	1128551095
2792931	DE	31	m	14082	1128556271
2793483	CA	-1	m	19410	1128573670
2793806		-1	n	14340	1128588503
2794001	UK	24	m	87021	1128595007
2795457		-1		775	1128629121
2795539	SE	24	m	36818	1128630808
2795777	SE	21	m	26348	1128635568
2795805	PL	32	m	151642	1128636154
2795849	UK	32	f	29587	1128637085
2796821	UK	24	f	54709	1128664501
2797155	UA	37	m	26880	1128680205
2797347	UK	29	n	13359	1128686920
2798195	UK	23	n	42337	1128707397
2798275	CL	27	f	37084	1128709336
2799848		-1	n	19108	1128754223
2800086	SE	27	n	31440	1128765024
2800286	DE	-1	m	107621	1128772003
2801472	BR	23	m	27508	1128801036
2801960	UK	27	f	14756	1128813194
2803024		-1	n	569	1128850809
2804146	FR	27	m	105566	1128878974
2804162		-1	n	784	1128879243
2804308	US	25	m	40218	1128881679
2804395	UK	22	m	27268	1128883379
2804532	SE	23	m	84314	1128885657
2804634	JP	-1	m	13311	1128887134
2804754	US	24	m	23809	1128889152
2806201	US	29	m	171482	1128924391
2806363	IS	33		50523	1128930741
2806524	AT	34	m	489009	1128937305
2807114	DE	-1	m	85512	1128955112
2807534	US	23	f	44956	1128963316
2807780	NO	21		120642	1128967510
2807786	US	40		56961	1128967597
2808342	US	-1	m	66240	1128978050
2808672	US	31	m	595	1128984322
2808938	CA	36	m	34931	1128990572
2809253	DE	34	m	8462	1128998245
2809708	US	28	m	74158	1129011869
2810982	PT	35	m	1921	1129049117
2811288	IL	-1	f	119287	1129054380
2811758	UK	23	m	9965	1129062552
2811991	UK	42	m	29990	1129066795
2812325	UK	31	m	48431	1129073902
2812365	US	22	m	4304	1129074842
2812524	BE	29	m	13125	1129078952
2813081	TH	29	m	47151	1129094568
2813103	BR	31	m	4498	1129095153
2813453	KZ	22	m	551531	1129109057
2813792	BE	21	m	33644	1129120164
2813954	FI	28	m	64199	1129124293
2814008	UK	48	m	47570	1129125562
2814131	DE	53	m	38540	1129128334
2814510	HT	26	m	78504	1129136305
2815908		-1	m	39508	1129160445
2815913	US	25	f	7457	1129160584
2816392	US	25		113863	1129171947
2816579	IE	29	m	47795	1129176981
2817171	FI	35	m	43895	1129211770
2817353	FI	23	m	52231	1129215290
2817482	NL	36	m	51467	1129217617
2817714	RU	23	m	39407	1129222197
2817858	PL	41	m	15265	1129224817
2818482	ES	29	f	66061	1129234775
2818684	BR	24	m	48330	1129237714
2819395	CL	27		95930	1129253114
2819705	BR	-1	m	1409	1129260162
2819891	US	23	f	55918	1129266834
2820159	SE	-1	f	16729	1129278578
2821748	UK	38	m	37939	1129316624
2822074	RU	26	m	53922	1129322826
2823016	US	-1	f	26978	1129345778
2823483	PL	-1		37387	1129363564
2824172	DE	26	m	70462	1129384355
2824180	GR	30	m	127711	1129384493
2824777	SE	21	m	10330	1129396345
2825167	CA	28	m	156413	1129402626
2825535		-1		1253	1129409473
2825839	US	21	m	53164	1129415414
2826467	CA	22	n	74399	1129431240
2827038	DE	27	m	86967	1129452315
2827118	MU	23	m	50978	1129455235
2827267	RU	23	m	97888	1129460133
2828087	ES	25	f	25427	1129480367
2828168	UK	24	m	104720	1129481643
2828808	NL	55	m	94290	1129491608
2829397	VN	26	m	49126	1129501297
2829561	CL	-1	f	67928	1129505212
2830737	KP	106	m	37397	1129538234
2830821	NL	32	n	62657	1129541330
2830839	FI	33	m	203256	1129541823
2831467	UK	26	m	3283	1129559920
2831957	FR	40	m	483546	1129569965
2832567	CL	32	m	70895	1129579937
2833076	US	37	m	913	1129588904
2833392	US	22	m	70608	1129595764
2834013		108		26760	1129611443
2834193	US	34	m	8685	1129618476
2834367	DE	39	m	2538	1129625579
2836567	RS	31	m	43250	1129671347
2836949	UK	25	m	109674	1129678489
2837109	UK	31	m	99627	1129682074
2837631		-1	m	54766	1129694608
2837977	NL	44	m	26223	1129709160
2838025	AT	28	m	82053	1129710755
2838817	PL	33	m	68417	1129732540
2839080		21	m	43277	1129737555
2839650	NL	33	m	39879	1129747570
2839680	ES	-1	m	90479	1129748179
2840273	US	22	m	56613	1129758717
2840344	US	32	m	83512	1129759936
2840594	UK	31	m	52316	1129765452
2840845		-1	m	94096	1129771115
2840928	US	25	m	126579	1129773139
2841819		-1	m	3454	1129803247
2842095	SE	41	m	17761	1129811376
2842314	UK	36	m	10821	1129816417
2842424	AU	31	m	10517	1129818899
2842577	UK	27	m	149225	1129822076
2843675	UK	24	m	75040	1129842006
2844990	FI	32	f	37496	1129880535
2845081	HK	38	m	12111	1129883680
2845292	AT	27	f	1225	1129890264
2845351	RS	27	m	192161	1129892088
2846267	NO	-1	m	75485	1129911014
2846687	UK	24	f	34127	1129918376
2848903	UK	25	m	32237	1129975513
2849038	US	42	m	4601	1129979099
2849192	PL	25	m	127633	1129983421
2849340	CZ	24	m	89594	1129987153
2849594		-1		7119	1129993507
2849971	UK	24	m	42096	1130000168
2850436	FI	23	m	123201	1130007749
2850658	BR	29	m	11376	1130011766
2850684	US	22	m	29191	1130012156
2851171	US	25	m	19285	1130021912
2851879	US	33	f	24122	1130043448
2854098	AU	30	f	104966	1130103905
2854461	US	39	m	102968	1130111689
2854735	US	50	m	111844	1130117461
2855236	US	-1	m	53783	1130130821
2855270	US	26		22691	1130131885
2856209		-1	n	221	1130159660
2856654	US	31	f	62399	1130167420
2856711		-1	m	11538	1130168581
2856805	UK	29	m	48343	1130170085
2857603	DE	29	m	34728	1130183021
2857691	US	28	f	659	1130184214
2858431	US	25	f	17318	1130196594
2858947	CO	-1	m	65573	1130207398
2859144	ID	-1	m	220219	1130211940
2859852	MY	24		57266	1130236564
2860309	AU	26	m	137713	1130246468
2860364	UK	25	m	29791	1130247754
2860534		-1	n	3451	1130250924
2861388	US	-1	m	348	1130265302
2862250	SE	-1	m	91376	1130278169
2862628	US	24	m	3523	1130285635
2863006	US	28	m	32097	1130293544
2864271	DE	30	m	44629	1130331372
2864732	SE	23	m	33125	1130339611
2865024	LV	33	m	41886	1130344629
2865038	US	32	m	165990	1130344949
2865125	BR	24	m	20288	1130346392
2865202	NO	22	f	33611	1130347773
2865751	FI	27		40774	1130356634
2866080		-1	n	609	1130361566
2866588	NL	26	m	59961	1130371088
2867238	US	-1	f	1257	1130384405
2867544	CO	36	m	81542	1130395866
2867630		-1	n	4114	1130399712
2867668	SE	28	m	28411	1130401443
2867670	FI	42	n	16667	1130401530
2867694	DK	26	m	29545	1130402482
2868142	LV	27	m	177108	1130415963
2868177	RU	32	f	82090	1130417096
2868226	CH	32	m	80170	1130418037
2869255	US	28	m	29376	1130437576
2869646	US	25	m	50988	1130443818
2869778	FI	37	m	149279	1130445785
2870095	US	23	m	23459	1130451177
2870824	US	54	f	810	1130467488
2872745	UK	28	m	23264	1130522048
2873158	RU	24	m	92821	1130530057
2873244	LV	21	m	108489	1130531855
2873428	NO	28	m	65777	1130535428
2873556	FI	32	m	4234	1130539201
2873709	DE	61	m	14223	1130543034
2873889	US	25	m	34234	1130547944
2875024	US	26	m	56776	1130591566
2875227	FR	20	m	22253	1130596596
2875785	BR	21	m	181004	1130607864
2875959		-1	n	15724	1130610641
2876423	UK	-1		46435	1130619503
2876694		-1	n	92117	1130625376
2877158		-1	n	6243	1130635625
2878208	RU	27	m	28957	1130674241
2878597		-1	n	3433	1130683522
2878866	DE	-1	n	29141	1130690026
2879802	US	23	m	34565	1130707146
2879940	UK	22	f	44650	1130709614
2880053	PL	30	m	701	1130711889
2880251	US	27	m	21275	1130716225
2880419	BR	31	f	22897	1130720023
2880548	SE	28	m	79714	1130722547
2880592	US	22	m	87511	1130723688
2881316	DE	-1		18760	1130743351
2881480	SE	-1	n	80905	1130749285
2881963	US	26	m	107459	1130764027
2882601	US	-1	f	8589	1130777563
2883121	MX	29	m	41247	1130787598
2883250		-1	n	1084	1130789766
2883653	FI	35	m	10336	1130799990
2884192	US	23	m	90916	1130810961
2884572	US	26	m	55052	1130824905
2885537		-1	n	750	1130857012
2885575	IT	31	m	70766	1130857590
2886100		-1	n	403	1130867358
2886300	PL	28	m	280414	1130870842
2886500	FR	29	m	12189	1130873916
2886805	BE	24	f	52983	1130878825
2886938	SE	27	m	64233	1130880443
2886971		-1	m	176543	1130880931
2887109	US	30	m	26131	1130883107
2887117	PL	-1	m	1995	1130883224
2887180	US	-1	m	113324	1130884083
2887187	DK	48	m	29121	1130884222
2887334	US	36	m	100170	1130886851
2888967	NL	36	m	83992	1130948068
2889791	DE	21	m	77484	1130962276
2890210	PL	28	m	81454	1130968731
2890510	CA	24	f	74625	1130974141
2890774	US	30	m	39458	1130979141
2890989	US	22	m	96265	1130984177
2891025	VE	31	m	1279	1130985268
2892090	TR	29	m	44987	1131016963
2892596	US	34	m	900	1131030518
2892729	FR	27	m	35050	1131033107
2892863	FI	27	n	52978	1131035678
2893399	DE	27	m	31856	1131046410
2893641	IL	27	m	16390	1131055150
2893665	DE	24	f	47210	1131055882
2894921	US	25	n	65753	1131091721
2895397	BE	26	m	17227	1131107747
2896808	FI	29	m	48921	1131133072
2896949	UK	22	f	44706	1131135649
2896965	CA	26	m	82359	1131136006
2897132	UK	23	m	28492	1131138584
2898648	DE	24	m	187010	1131177824
2899177	FI	25	f	56142	1131195634
2899755	BR	22	m	49758	1131209006
2899778	UK	26	m	96378	1131209404
2899856	DE	26	f	4729	1131210837
2900817	UA	25	f	49176	1131228370
2901629	US	21	m	51991	1131245765
2902479	CZ	26	m	84114	1131273757
2902644	NO	29	m	86664	1131278296
2905826	AU	-1	m	41657	1131350734
2906604	DK	25	m	381	1131375577
2907720	IT	23	m	11005	1131393341
2907802	ES	38	m	62905	1131394639
2909153	AU	25	m	37572	1131417209
2909679		-1	n	997	1131431343
2909843	SE	37	m	100794	1131437304
2910129	CN	36	m	123594	1131446350
2910456	PL	-1	m	323710	1131455957
2911582	DE	27	m	60979	1131476109
2912295		-1	n	108678	1131487984
2912323	US	-1	n	248870	1131488519
2912512		-1	n	507	1131492225
2912643	US	51	m	517	1131495017
2912999	AU	25	m	83574	1131502809
2913072	US	23	m	67534	1131504288
2913424	US	-1	m	212	1131513398
2913822	BE	-1	n	43721	1131528497
2913880	NO	30	m	445243	1131530264
2913931	FI	32	m	37150	1131532075
2914781	US	23	m	34088	1131553223
2915169	FR	23	m	48317	1131559912
2915388	ES	29	m	11342	1131563386
2916118	TR	31	m	122476	1131574073
2916218	RO	27	m	63076	1131575715
2916795	AU	32	m	30739	1131587183
2917445	US	26	m	73648	1131603542
2917510	RU	-1	m	33085	1131611232
2917828	SE	27	m	35135	1131632326
2917994	BR	31	f	3067	1131636435
2918078	PL	25	m	82013	1131638195
2920037	PT	-1	m	69382	1131651848
2920072	FR	21	m	1433	1131652497
2920093	JP	33	m	62785	1131652752
2920519	US	26	m	31626	1131658818
2920678	JP	26	m	143741	1131661115
2920922	US	25	m	25866	1131665325
2921212	ES	32	m	8068	1131672167
2921230	US	22	m	20701	1131672611
2921901	US	6	m	102709	1131691440
2922154	RU	23	f	16827	1131701736
2922162	FI	31	m	102008	1131702058
2922833	PL	28	m	68264	1131719790
2923156	DE	23	m	43234	1131725601
2923909	DE	24	m	27292	1131737578
2924095	UK	26	m	54356	1131740385
2924142	BR	22	m	213698	1131741002
2925862	US	30	m	52973	1131781576
2926110	ES	32	m	99967	1131802044
2926292	DE	-1	m	223401	1131806881
2926375	FI	23	f	33049	1131808521
2926866	NO	22	n	24356	1131817284
2926998	UK	35	m	11647	1131819097
2927082	FI	23	f	36388	1131820804
2927263	UK	23	m	60880	1131823944
2927457	US	28	f	17263	1131827303
2928821	DE	27	m	70027	1131855938
2929033	US	25	m	50556	1131862429
2929132	SE	23	m	246515	1131865902
2929651	IT	26	m	14299	1131879691
2929994		-1	n	17996	1131887432
2930074	SK	30	f	14882	1131889292
2930214	DE	63	m	794	1131892209
2930595	CZ	-1	m	120159	1131901030
2930628	DE	23	m	87747	1131901513
2931495	UK	25	m	22755	1131914084
2931798	SE	35	m	68746	1131918182
2932225	US	31	f	25743	1131925540
2932719	US	26	f	39886	1131935955
2932828	BR	29	m	26737	1131938172
2932917		-1	n	71506	1131940047
2933819	DE	-1	m	2099	1131966375
2934134		-1	n	164	1131974343
2934732	CH	32	m	98666	1131986686
2936700	US	25	m	61211	1132019495
2937446		-1		18715	1132059103
2937985	DE	25	n	37179	1132071284
2938727	SE	36	m	33784	1132082878
2939040	US	37	m	5428	1132087412
2940193		-1	f	29388	1132108555
2940724		-1	n	25613	1132122806
2940920	FR	39	m	72263	1132130699
2941199	AU	22	m	200214	1132140060
2941389	NL	23	f	96322	1132145109
2941444	CH	-1	m	51398	1132146427
2941715	US	-1		1242	1132152093
2941781	UK	26	n	24655	1132153394
2943310	SE	28	m	80993	1132178337
2944327	UK	23	f	57280	1132220755
2944437	TR	33	f	18439	1132224404
2944710	UK	35	m	135707	1132236835
2945024	FI	25	m	43918	1132243461
2945101	US	30	m	45883	1132244892
2945348	US	-1	f	47426	1132249857
2946886	US	23	m	6862	1132276742
2946967	CA	34	m	39470	1132278545
2947830	RU	25	m	100638	1132310276
2948230	UK	27	m	20394	1132322086
2948628		26	m	81113	1132330773
2948640	RS	35	m	48068	1132330982
2948966	HU	27	f	292	1132337146
2949370	BR	32	m	6143	1132344248
2949801	SE	29	m	46254	1132352874
2951364	NL	31	m	10086	1132405469
2952201		27	m	12598	1132422960
2952221	HR	30	m	2535	1132423348
2952497	UK	21	m	23774	1132428418
2953318	NO	29	m	69634	1132444637
2953888	FR	34	m	1417	1132505983
2954995		-1	n	223	1132548090
2955283	CA	26	m	1427	1132563510
2955762	FR	25	m	190788	1132583333
2956245		-1	n	15525	1132592965
2956402		-1	n	1424	1132595170
2956480	DE	30	m	45254	1132596505
2956830	BR	25	m	36902	1132602077
2956854		-1	n	1864	1132602547
2956997	UK	57	m	23005	1132604730
2957117	DE	31	m	43358	1132606662
2957754	CA	25	m	99640	1132617515
2958007	US	22	m	31673	1132623328
2958441		-1	n	818	1132633956
2958834	AU	-1	f	14497	1132653798
2959096	BY	30	n	81177	1132663400
2959495	SE	22	f	31122	1132672895
2959581	LV	22	f	78742	1132674437
2959763	CA	24	m	29172	1132677900
2959901	US	-1	m	70763	1132680199
2960148	AT	27	m	87929	1132684066
2960961	DE	-1	m	23341	1132697763
2960967		-1	n	1455	1132697829
2960978		-1	n	20133	1132698121
2962469	BE	39	m	52703	1132742119
2962934	PL	24	f	22877	1132755272
2963604	NL	23	m	84525	1132767730
2963694		29	f	81141	1132769284
2963767	SE	24	m	57965	1132770840
2964101	NO	25	m	102097	1132776305
2964315		-1	n	7412	1132779263
2964923		-1	m	59263	1132790819
2965103		-1	m	114350	1132795651
2965440		-1	n	869	1132806386
2965883	UK	-1	m	20532	1132822326
2965916	LV	25	f	92968	1132823843
2965997	EE	26	f	75582	1132826059
2966426	US	26	m	83741	1132838383
2966730	FI	23	m	26962	1132844934
2966940	TT	-1	m	168142	1132849204
2967662	BR	-1	n	10507	1132862031
2968400		-1		1796	1132877105
2968467	US	22	m	46410	1132879018
2968628	US	-1	m	569830	1132883974
2968953	US	26	m	16794	1132941327
2968982	ES	-1	m	5771	1132942083
2969492	FR	-1	m	1526	1132951481
2970478	US	37	m	17349	1132976626
2970856	NL	42	m	281	1132992880
2971026	CZ	21	m	42906	1132999898
2971164	MY	-1	m	31281	1133004539
2972018	PL	22	m	148657	1133025003
2972118	US	36	m	23242	1133027134
2974010	US	20	n	44037	1133073086
2974323	SE	-1	m	3372	1133086677
2974620	FI	23	m	77075	1133095843
2974669	US	22	f	93757	1133096784
2975357		-1	n	684	1133111062
2975450	DE	39	m	41243	1133112803
2975492	US	25	m	11511	1133113717
2976057		-1	m	34290	1133123917
2976476	NO	-1	m	59451	1133134822
2976711	AS	29	m	16584	1133140069
2977738		-1	n	56833	1133170645
2978172	NO	31	f	139385	1133183366
2979372	US	25	m	107227	1133206545
2979762	PL	24	m	40050	1133211841
2979851	DE	-1	m	728	1133213260
2979884		-1	n	992	1133213716
2980075	US	29	m	71399	1133216709
2980662	US	22	f	46144	1133227777
2980697	US	25	f	45811	1133228527
2981160	US	25	f	23735	1133238422
2981536	FI	23	m	51011	1133250943
2981630	PL	26	m	77791	1133254671
2982191	UK	-1	m	47578	1130600723
2982267	NO	-1	m	32536	1130602236
2982476	NL	21	m	57685	1133280869
2982742	FI	-1	f	146988	1133284842
2982987	RO	24	m	112719	1133288582
2983300	CH	25	m	25833	1133292739
2983328		-1		910	1133293267
2983557	RU	24	m	214955	1133296235
2983559	UK	19	m	104174	1133296249
2983573	DE	31	m	117348	1133296394
2983840	NL	-1	m	6310	1133300149
2984651	UK	93	m	25992	1133314437
2985467	BE	-1	n	8152	1133335893
2985529	FR	32	m	1844	1133338692
2985670	AU	34	m	23805	1133343545
2985852	BR	32	m	2152	1133349073
2986495		-1	n	1623	1133363704
2986555	US	31	m	27507	1133364881
2987084	NL	22	m	37222	1133374178
2988053	US	21	n	39950	1133389924
2988105	SE	32	f	93029	1133390884
2988123	DE	-1	m	118562	1133391121
2988222	RU	26	m	6347	1133392867
2988500		-1	n	63157	1133398342
2988862	US	22	f	8109	1133407933
2989016		29	m	87068	1133411889
2989387	US	26	m	29303	1133424912
2989633	RU	22	m	44807	1133434391
2989690	HR	-1	m	19949	1133436131
2990134	PL	25	m	35521	1133448546
2990866	DE	22	m	2236	1133463380
2991270	CA	21	m	191049	1133470062
2991392	BE	37	m	24674	1133471563
2991548	NL	-1	m	1621	1133473964
2991844	NL	41	m	477	1133479074
2991896	RU	27	m	149458	1133480010
2992404	US	22	m	96269	1133490695
2992522		-1	m	95657	1133492995
2992803		-1	n	1064	1133499834
2992933	US	-1	m	73602	1133503516
2993053	US	44	n	67	1133507926
2993433	FR	32	m	143842	1133522851
2994447		-1	n	694	1133544633
2994727	MX	29	m	29729	1133549176
2994794	UK	22	m	114839	1133550091
2995464	UK	51	m	87485	1133560867
2996013	US	22	m	90395	1133572878
2996204		-1	n	94219	1133577145
2996562	NZ	38	m	44380	1133589641
2996564	US	22	f	42730	1133589710
2996782		-1	n	59885	1133597791
2996956		-1	n	6421	1133604522
2997358	FI	24	f	100016	1133616745
2997403	SE	32	m	84989	1133617736
2998265	US	-1	m	36216	1133634656
2998530	SE	27	m	37786	1133639105
2998670	US	-1	m	49301	1133641101
2998915	PL	32	m	43446	1133644825
3000425		-1	n	6186	1133679654
3000517	GR	24	m	94983	1133683021
3001061	SE	29	m	68203	1133701334
3001149	AT	-1	m	33797	1133703440
3002294	LV	22	m	57832	1133723336
3002323		22	f	205493	1133723699
3002379	NL	22	m	78750	1133724774
3002439	SE	26	m	23097	1133725725
3002557	US	25	m	81874	1133727533
3002607	US	28	f	74865	1133728249
